"","Name","ID","F635_B635","F532_B532","F532_B532_plum","ratio","log635_532"
"3328","Hs.4248 | IMAGE:202901 | H54183","hAA3045",2009,2409,1936.20012890079,1.03759935247011,0.0369097299548547
"7271","TNFRSF19L | Hs.79707 | IMAGE:1655750 | *","hAD4448",4536,5439,4371.52034084326,1.03762527595262,0.0369347137394188
"7481","CUL5 | Hs.101299 | IMAGE:1475120 | AA85*","hAC5364",3146,3772,3031.69235625313,1.03770423589026,0.0370108076196666
"11421","IMAGE:119732 | g728196","hAD9922",8811,10564,8490.66756401328,1.0377275913315,0.0370333142044985
"4549","Hs.139649 | IMAGE:825679 | AA504810","hAC9512",2436,2920,2346.90924715248,1.03796088534553,0.0372581013222517
"3768","Hs.134498 | IMAGE:1675601 | AI076461","hAD4817",2124,2546,2046.31196686651,1.03796490192669,0.0372619709992693
"6044","IMAGE:285312 | N66320","hAC9231",2786,3339,2683.67464939799,1.03812882110168,0.0374198821508881
"7141","Hs.355651 | IMAGE:897199 | AA677499","hAC1827",6762,8102,6511.86942480458,1.03841148507104,0.0376921272599871
"5228","MAD4 | Hs.102402 | IMAGE:730036 | AA416*","hAB1588",2459,2946,2367.80638428466,1.03851396647995,0.0377908129484087
"4415","Hs.22249 | IMAGE:40229 | R53064","hAA9826",793,950,763.5492413681,1.03857087013685,0.0378456047950532
"10274","JUNB | Hs.198951 | IMAGE:122428 | T99236","hAA0292",3597,4309,3463.29861163699,1.03860521524588,0.0378786738345775
"6611","FABP3 | Hs.49881 | IMAGE:491559 | AA148*","hAA5393",3038,3639,2924.7954624616,1.03870511254251,0.03797485329835
"6728","MADH2 | Hs.82483 | IMAGE:280356 | N47099","hAA8547",6931,8302,6672.61663351365,1.03872294493716,0.0379920210597924
"10642","IMAGE:562927 | AA085597","hAA1114",8687,10403,8361.26606100247,1.03895749000463,0.0382177969438169
"7585","NOTCH4 | Hs.11689 | IMAGE:789382 | AA45*","hAA1987",9945,11909,9571.6925425818,1.03900119605362,0.0382598632748684
"5721","ZNF274 | Hs.83761 | IMAGE:1750920 | AI0*","hAC8275",1712,2050,1647.65888926801,1.03905001887896,0.0383068523240253
"4277","GNOLD52.2","xAA0115",3080,3688,2964.17852859532,1.03907371647401,0.0383296590459273
"2124","FLJ20291 | Hs.8928 | IMAGE:239951 | H79*","hAB4716",406,486,390.615717163049,1.03938470000307,0.0386289034560304
"4169","Hs.173699 | IMAGE:770848 | AA427735","hAA6173",2842,3402,2734.31002014134,1.03938470000307,0.0386289034560304
"1389","KIAA1437 | Hs.173484 | IMAGE:592818 | A*","hAB0404",457,547,439.643615819317,1.03947830369,0.0387189562270151
"6739","PCAF | Hs.199061 | IMAGE:296476 | W00975","hAA0419",11877,14216,11425.911595041,1.03947942369472,0.0387200336945448
"10112","DCK | Hs.709 | IMAGE:786194 | AA448685","hAB4036",3079,3685,2961.76732046468,1.03958200184237,0.0388187110558551
"9648","","No_DNA",920,1101,884.913383943451,1.03964977442221,0.0388839010751976
"5446","POU3F2 | Hs.182505 | IMAGE:2170593 | AI*","hAD1686",1800,2154,1731.24743779672,1.03971273008252,0.0389444539227138
"5158","FLJ14600 | Hs.100861 | IMAGE:320510 | W*","hAA5153",2276,2723,2188.57324657404,1.0399469168157,0.0391696703272535
"4269","TDRKH | Hs.144439 | IMAGE:2018880 | AI3*","hAD6220",1762,2108,1694.27557979364,1.03997249385759,0.0391942645896635
"6802","CCNT2 | Hs.155478 | IMAGE:139278 | R637*","hAA4748",5788,6924,5565.06836550813,1.04005910077827,0.0392775392100664
"3008","B2M | Hs.75415 | IMAGE:878798 | AA670408","chAB7215",2442,2921,2347.71298319602,1.04016121965455,0.0393757200377005
"11355","SARDH | Hs.198003 | IMAGE:1870053 | AI2*","hAD8449",1642,1964,1578.5375895231,1.04020329379427,0.039416168852754
"1634","Hs.25982 | IMAGE:1694113 | AI091770","hAD5167",296,354,284.522559415061,1.04033929895941,0.0395469089450777
"6564","RLF | Hs.13321 | IMAGE:132122 | R26070","hAA0725",2593,3101,2492.38547103419,1.04036876724533,0.0395752341930071
"4572","ACTL7A | Hs.123530 | IMAGE:1841484 | AI*","hAD6202",2394,2863,2301.09629267039,1.04037367216032,0.0395799487745951
"2691","MCPR | Hs.40137 | IMAGE:292567 | N68492","hAA2896",1506,1801,1447.52861442521,1.04039394108835,0.0395994309386745
"9024","CTNND2 | Hs.80220 | IMAGE:43743 | H04985","hAA0900",1665,1991,1600.23846269883,1.04046992920789,0.0396724661051396
"6122","Hs.327078 | IMAGE:134713 | R28285","hAC9037",1487,1778,1429.04268542367,1.04055674135385,0.0397558981410968
"11185","Hs.131813 | IMAGE:1641726 | AI024642","hAC7528",1104,1320,1060.93157747989,1.04059491058077,0.0397925790114158
"5774","GNOLC88.3","xAA0091",3676,4395,3532.4199113819,1.04064638186289,0.0398420411110919
"4757","","No_DNA",133,159,127.794030923714,1.0407371849738,0.0399292937563139
"10109","CYP1B1 | Hs.154654 | IMAGE:782760 | AA4*","hAA2300",1644,1965,1579.34132556665,1.04094027895468,0.0401244190675552
"8440","ANXA11 | Hs.75510 | IMAGE:137238 | R361*","hAB7804",2736,3270,2628.21686239336,1.0410099863329,0.0401913826059337
"6721","SCYA23 | Hs.169191 | IMAGE:1556294 | AA*","hAC8708",1020,1219,979.754237081804,1.04107740634842,0.040256144551837
"9785","TRAF2 | Hs.200526 | IMAGE:77391 | T55353","hAA1640",13423,16039,12891.1224024242,1.04125921552617,0.0404307649050498
"3382","IMAGE:448919 | AA777692","hAD0687",780,932,749.081992584284,1.04127453032084,0.0404454727528377
"5733","IMAGE:595181 | AA173408","hAB1489",9869,11791,9476.85168944344,1.0413795977195,0.0405463703501254
"6992","TCEB2 | Hs.172772 | IMAGE:884692 | AA63*","hAA8808",5057,6041,4855.36943905757,1.04152733658544,0.0406882286960333
"6089","PRKCH | Hs.315366 | IMAGE:380245 | AA04*","hAA0404",699,835,671.119596360383,1.04154312255344,0.0407033851377464
"5735","PCDHA10 | Hs.247735 | IMAGE:610883 | AA*","hAB1605",2999,3582,2878.98250797951,1.04168746829404,0.0408419638831436
"601","TLE1 | Hs.28935 | IMAGE:1880989 | AI268*","hAD8728",1781,2127,1709.546564621,1.04179671783017,0.0409468358442161
"9200","USP8 | Hs.152818 | IMAGE:756709 | AA443*","hAA8197",371,443,356.055067290598,1.04197365543236,0.0411166603170911
"9099","FUS2 | Hs.22919 | IMAGE:34439 | R44982","hAA1918",3602,4301,3456.86872328863,1.04198345043699,0.0411260607069568
"1946","CPNE1 | Hs.166887 | IMAGE:843139 | AA48*","hAA1919",7540,9003,7236.03560003895,1.04200703489621,0.0411486946483166
"3799","MMP11 | Hs.155324 | IMAGE:1574438 | AA9*","hAC8086",2013,2403,1931.37771263952,1.04226117285413,0.0413925576581143
"773","SREBF2 | Hs.108689 | IMAGE:435551 | AA7*","hAA8325",511,610,490.278986562675,1.04226371923994,0.0413950007911391
"5062","MMP1 | Hs.83169 | IMAGE:589115 | AA1432*","hAA0255",9783,11678,9386.02951652282,1.04229376039979,0.0414238233687377
"8099","OSAP | Hs.154140 | IMAGE:1665654 | AI08*","hAD5325",2750,3282,2637.8616949159,1.04251106314642,0.0416322867653723
"10855","Hs.175681 | IMAGE:1867438 | AI244737","hAD8388",983,1173,942.782379078718,1.04265843508932,0.0417736392484827
"5929","MGC11352 | Hs.101395 | IMAGE:502880 | A*","hAA7580",4142,4942,3972.06352720121,1.04278291916407,0.0418930231617656
"9196","BST1 | Hs.169998 | IMAGE:257422 | N27179","hAA8003",1554,1854,1490.12662473311,1.04286439434523,0.041971152556584
"520","Hs.352342 | IMAGE:469981 | AA029940","hAA4430",280,334,268.447838544153,1.04303316993907,0.0421329779473408
"1904","Hs.228711 | IMAGE:454317 | AA677165","hAC4286",2851,3399,2731.89881201071,1.04359648588215,0.0426729069713476
"3194","RGS3 | Hs.82294 | IMAGE:2017403 | AI369*","hAC8500",2358,2811,2259.30201840603,1.04368516505978,0.0427578779455761
"9905","LOC54543 | Hs.112318 | IMAGE:529307 | A*","hAB0967",7105,8468,6806.03681674218,1.04392617779005,0.0429887760312368
"9662","Hs.269890 | IMAGE:1672919 | AI075166","hAD4761",2232,2660,2137.93787583068,1.04399665922602,0.0430562894802484
"11380","Hs.149294 | IMAGE:1849470 | AI248175","hAD7856",1169,1393,1119.6043086587,1.04411888285825,0.0431733554470543
"3377","Hs.269845 | IMAGE:415075 | W93225","hAD0571",569,678,544.93303752376,1.04416499059335,0.0432175139407268
"11097","TIAM2 | Hs.12598 | IMAGE:742739 | AA400*","hAB2581",1942,2314,1859.84520476398,1.04417292096438,0.04322510885244
"4443","IMAGE:341137 | W58325","hAA0696",2903,3459,2780.12297462343,1.04419841370262,0.0432495228422526
"3202","","No_DNA",872,1039,835.081749243638,1.04420914573908,0.0432598005645438
"10410","TACTILE | Hs.142023 | IMAGE:2306405 | A*","hAD1780",1494,1780,1430.65015751076,1.04428045679558,0.0433280901614235
"8605","VSHK1 | Hs.310512 | IMAGE:1706610 | AI1*","hAD5458",2372,2826,2271.35805905921,1.04430914823816,0.0433555646279349
"3851","Hs.22902 | IMAGE:35311 | R45404","hAB6342",7191,8567,6885.60668505317,1.04435241931691,0.0433969988932418
"3110","IMAGE:136868 | g793387","hAE0198",2527,3010,2419.24549107156,1.04454054345709,0.0435771174000643
"1745","","No_DNA",838,998,802.128571458278,1.04472029774043,0.0437491919254108
"11666","Hs.210727 | IMAGE:1671139 | AI075288","hAD4709",1200,1429,1148.53880622633,1.04480579454059,0.043831025601016
"7338","DMAP1 | Hs.8008 | IMAGE:1636048 | AI017*","hAC5766",4052,4825,3878.0264101064,1.04486137315626,0.0438842193502793
"5906","Hs.19515 | IMAGE:52754 | H29781","hAA9747",2419,2880,2314.75980541066,1.04503283422569,0.0440483052348273
"239","GADD45A | Hs.80409 | IMAGE:591683 | AA1*","hAA2282",1019,1213,974.931820820532,1.04520129329903,0.0442094920334664
"2410","Hs.15806 | IMAGE:205327 | H62209","hAB7556",720,857,688.801789318381,1.04529345185426,0.0442976611671129
"9397","ARRB1 | Hs.112278 | IMAGE:51672 | H20859","hAB0055",1151,1370,1101.11837965716,1.04530086979238,0.0443047576545036
"5660","C1GALT1 | Hs.46744 | IMAGE:277346 | N57*","hAB8789",3633,4324,3475.35465229017,1.04536093822998,0.0443622212168946
"150","POFUT1 | Hs.178292 | IMAGE:112131 | T91*","hAA0561",773,920,739.437160061739,1.04538971227177,0.0443897462991275
"4329","IMAGE:811108 | AA485677","hAA0333",9929,11814,9495.33761844499,1.0456710860615,0.0446588669212052
"2818","ITGA1 | Hs.116774 | IMAGE:212078 | H689*","hAA1001",906,1078,866.427454941908,1.04567323534403,0.0446609223288286
"6933","Hs.58440 | IMAGE:428811 | AA004684","hAA6990",1681,2000,1607.47208709074,1.04574133106245,0.044726041621325
"9325","IL1RAP | Hs.173880 | IMAGE:137063 | R35*","hAA2697",813,967,777.212754108372,1.04604562354704,0.0450169818493081
"3343","Hs.133379 | IMAGE:1850736 | AI248754","hAD7930",449,534,429.195047253227,1.04614441120307,0.0451114165368511
"1530","Hs.192204 | IMAGE:432015 | AA678269","hAD0610",185,220,176.821929579981,1.04625031770349,0.0452126464807549
"2385","IMAGE:1069353","hAE0099",1068,1270,1020.74477530262,1.04629484846824,0.0452552078222948
"660","MEIS1 | Hs.170177 | IMAGE:361943 | AA00*","hAA0605",1243,1478,1187.92187236005,1.04636510945835,0.0453223577573558
"11776","RANBP6 | Hs.167496 | IMAGE:839566 | AA4*","hAB0743",4396,5227,4201.12829961164,1.04638556275617,0.0453419045653818
"6442","HRIHFB2206 | Hs.82508 | IMAGE:826166 | *","hAA2051",6093,7244,5822.26389944265,1.04650014242454,0.0454513989999819
"6151","Hs.268860 | IMAGE:198928 | R95706","hAC8960",1028,1222,982.165445212441,1.04666683704968,0.0456106740383614
"8053","Hs.356439 | IMAGE:745387 | AA625752","hAC2973",2353,2797,2248.0497137964,1.04668503795068,0.0456280632801942
"4867","Hs.137258 | IMAGE:271700 | N31574","hAD0419",3625,4309,3463.29861163699,1.0466899931238,0.0456327974277288
"6279","DED | Hs.16178 | IMAGE:2072912 | AI4395*","hAD1952",5238,6226,5004.06060711347,1.04674991197228,0.0456900418208952
"3596","LOC64182 | Hs.333512 | IMAGE:784065 | A*","hAB2967",949,1128,906.614257119176,1.04675168358317,0.0456917343067153
"11553","Hs.268907 | IMAGE:110345 | T71628","hAC9929",504,599,481.437890083676,1.04686400962833,0.0457990377107109
"7856","LOC51162 | Hs.91481 | IMAGE:785760 | AA*","hAB6135",7515,8930,7177.36286886014,1.04704194803982,0.0459689960713219
"11432","CGGBP1 | Hs.86041 | IMAGE:815208 | AA48*","hAB9847",1583,1881,1511.82749790884,1.04707713161032,0.0460025983347733
"11180","BLNK | Hs.167746 | IMAGE:1565079 | AA93*","hAC6386",1165,1384,1112.37068426679,1.04731274967742,0.0462275975769776
"1130","NRG2 | Hs.113264 | IMAGE:1240116 | AA70*","hAB7092",1777,2111,1696.68678792427,1.04733532001742,0.0462491480611224
"3013","GNOLC88.3","xAA0091",197,234,188.074234189616,1.04745873802886,0.0463669811350788
"8670","RRAS | Hs.9651 | IMAGE:1873834 | AI3681*","hAC8329",7187,8536,6860.69086770327,1.0475621389433,0.0464656922416448
"4063","API5 | Hs.227913 | IMAGE:1048609 | AA60*","hAC1529",1845,2191,1760.9856714079,1.04770869516782,0.0466055846339527
"11033","Hs.175681 | IMAGE:1867438 | AI244737","hAD8388",763,906,728.184855452104,1.04781086050778,0.0467030929962694
"4845","Hs.309456 | IMAGE:1467414 | AA883516","hAC5146",1409,1673,1344.6504008514,1.04785600711371,0.046746178666648
"3658","Hs.177633 | IMAGE:725745 | AA399223","hAB8452",2530,3004,2414.42307481029,1.04786937566805,0.0467589365923321
"10877","Hs.269847 | IMAGE:433412 | AA701628","hAD0618",977,1160,932.333810512628,1.04790793703257,0.046795735697164
"5619","Hs.132677 | IMAGE:1655857 | AI033968","hAD4454",860,1021,820.614500459822,1.04799512989121,0.0468789388376795
"10922","IMAGE:120825 | g733983","hAD9923",19211,22804,18328.3967370086,1.04815496279657,0.0470314402317619
"4639","Hs.38961 | IMAGE:239199 | H70942","hAB1742",1754,2082,1673.37844266146,1.04817891475303,0.0470542915120058
"2129","TIMM17B | Hs.19105 | IMAGE:629916 | AA2*","hAE0537",738,876,704.072774145743,1.0481871009647,0.0470621014188727
"9691","Hs.17132 | IMAGE:364194 | AA021464","hAB8193",6946,8244,6625.99994298802,1.04829460606178,0.0471646590484613
"5095","GGT1 | Hs.284380 | IMAGE:1049230 | AA62*","hAB7197",2893,3433,2759.22583749125,1.04848249849327,0.0473438792732348
"6509","GNOLD43.12","xAA0094",654,776,623.699169791206,1.04858244435204,0.0474391990287716
"6385","IMAGE:278700 | g1269725","hAE0081",4115,4882,3923.83936458849,1.04871775260136,0.0475682299130564
"8046","HTR2B | Hs.2507 | IMAGE:272690 | N36174","hAA7262",1843,2186,1756.96699119018,1.04896677583655,0.047805656688131
"5342","Hs.13132 | IMAGE:687638 | AA235343","hAB5509",1457,1728,1388.8558832464,1.04906493004466,0.0478992245859954
"4696","ACTR1A | Hs.153961 | IMAGE:815575 | AA4*","hAB6693",7798,9246,7431.34345862048,1.04933920002771,0.0481606327491636
"7792","IMAGE:1568169 | AA931641","hAD3313",1570,1861,1495.75277703793,1.0496386997249,0.0484460094548946
"8308","AIM2 | Hs.105115 | IMAGE:814410 | AA458*","hAB7286",1993,2361,1897.62079881062,1.05026251886002,0.0490401508820733
"393","GADD45A | Hs.80409 | IMAGE:591683 | AA1*","hAA2282",1133,1342,1078.61377043788,1.0504223393514,0.049192311251171
"8384","IMAGE:203126","hAE0875",24432,28937,23257.7098920723,1.05049035839629,0.049257063151603
"3145","BN51T | Hs.1276 | IMAGE:1557660 | AA937*","hAC8080",1367,1619,1301.24865449995,1.05052942438993,0.0492942508011062
"8229","CYP2C8 | Hs.174220 | IMAGE:246619 | N53*","hAA1195",613,726,583.512367613938,1.05053471703889,0.0492992888662069
"11010","Hs.353001 | IMAGE:867606 | AA780815","chAC4685",1886,2233,1794.74258523681,1.05084707718748,0.0495965791080365
"5021","DKFZP586K0524 | Hs.27239 | IMAGE:785744*","hAA2425",7492,8870,7129.13870624742,1.05089833550785,0.0496453560151457
"5934","EBI3 | Hs.185705 | IMAGE:768496 | AA425*","hAA0652",2279,2698,2168.4798454854,1.05096665055232,0.0497103602327747
"7310","LHFP | Hs.93765 | IMAGE:247616 | N58145","hAA4853",1741,2061,1656.499985747,1.05101117716876,0.0497527266325218
"7632","Hs.234956 | IMAGE:1655585 | AI032956","hAD4442",1302,1541,1238.55724310341,1.05122311241556,0.0499543552031906
"1739","","No_DNA",158,187,150.298640142984,1.05124038281178,0.0499707839271717
"5280","TEC | Hs.89656 | IMAGE:454048 | AA779321","hAB7155",1019,1206,969.305668515715,1.05126796747241,0.0499970236903858
"2638","Hs.356144 | IMAGE:878277 | AA775810","hAC2794",677,801,643.79257087984,1.05158094489158,0.0502946935987075
"4308","MNT | Hs.25497 | IMAGE:809731 | AA455509","hAA6079",1868,2210,1776.25665623526,1.05164982405143,0.0503601920317812
"5623","Hs.134125 | IMAGE:1674496 | AI078446","hAD4789",684,809,650.222459228203,1.05194766851316,0.0506433683188505
"10235","Hs.327078 | IMAGE:134713 | R28285","hAC9037",1806,2136,1716.78018901291,1.05196926872647,0.0506639016516369
"9582","DNAJC4 | Hs.172847 | IMAGE:782725 | AA4*","hAA7172",4972,5880,4725.96793604677,1.0520596134554,0.0507497794927208
"4804","Hs.278337 | IMAGE:1892774 | AI283003","hAD8894",3762,4449,3575.82165773335,1.05206589144736,0.0507557468097255
"6720","STAT2 | Hs.72988 | IMAGE:1552554 | AA92*","hAC8700",3600,4257,3421.50433737263,1.05216876701797,0.0508535263708407
"9298","IMAGE:292475 | N91233","chAA0267",511,604,485.456570301403,1.05261733234497,0.0512797600236812
"3176","IFRD2 | Hs.315177 | IMAGE:809946 | AA45*","hAA8348",2085,2464,1980.40561129579,1.05281462954237,0.051467177334283
"7275","MADHIP | Hs.194716 | IMAGE:2310274 | AI*","hAD1821",2708,3200,2571.95533934518,1.05289542107269,0.0515439129991393
"1740","ZHX1 | Hs.12940 | IMAGE:278386 | N66085","hAB2143",556,657,528.054580609307,1.05292146004765,0.0515686435207635
"10260","RBBP1 | Hs.91797 | IMAGE:502832 | AA128*","hAA8148",391,462,371.32605211796,1.05298294523054,0.0516270366584184
"9423","POLL | Hs.129903 | IMAGE:344168 | W69567","hAC3382",2258,2668,2144.36776417904,1.05299102034602,0.0516347054288847
"9994","Hs.355397 | IMAGE:1554596 | AA932146","hAD2958",1361,1608,1292.40755802095,1.05307338351076,0.051712920667346
"3261","Hs.132706 | IMAGE:1656893 | AI034360","hAD4485",1698,2006,1612.29450335201,1.05315746997202,0.0517927661042035
"4527","FLJ14547 | Hs.99821 | IMAGE:1751123 | A*","hAD6440",1475,1742,1400.10818785603,1.05349001798115,0.0521084791162637
"7181","DNASE1L1 | Hs.77091 | IMAGE:145383 | R7*","hAA8248",3337,3941,3167.5237476123,1.0535043352131,0.0521220693111619
"4831","Hs.150511 | IMAGE:1850365 | AI249106","hAD7910",1045,1234,991.810277734985,1.05362892829311,0.0522403276883697
"2018","EDN2 | Hs.1407 | IMAGE:1693357 | AI1408*","hAD1206",564,666,535.288205001216,1.05363801169263,0.0522489487124614
"9273","ID4 | Hs.34853 | IMAGE:789369 | AA464856","hAA1628",2610,3082,2477.11448620683,1.05364528548564,0.0522558521914697
"5066","OSTF1 | Hs.95821 | IMAGE:700302 | AA283*","hAA1709",2002,2364,1900.03200694125,1.05366646071552,0.0522759491039687
"5641","Hs.130266 | IMAGE:1613377 | AI001856","hAC6795",2785,3288,2642.68411117717,1.05385278104973,0.0524527639401055
"3910","GLE1L | Hs.169363 | IMAGE:31740 | R41973","hAA9816",3551,4192,3369.26149454219,1.05394016040376,0.0525356746970013
"8388","IMAGE:231800","hAE0881",6270,7401,5948.45045827927,1.05405601744118,0.0526455961842917
"9078","OSTF1 | Hs.95821 | IMAGE:504623 | AA149*","hAA7732",3161,3731,2998.73917846777,1.05410968139454,0.0526965067492516
"8319","NKTR | Hs.241493 | IMAGE:712460 | AA281*","hAC8001",7599,8969,7208.70857455841,1.05414165677595,0.0527268403065733
"1579","","No_DNA",405,478,384.185828814686,1.05417735279183,0.0527607023698748
"1225","Hs.356458 | IMAGE:129506 | R14855","hAA0954",961,1134,911.436673380448,1.05437934205097,0.0529522924373867
"8082","SUPT5H | Hs.70186 | IMAGE:130153 | R216*","hAA0688",3739,4412,3546.08342412217,1.05440271781694,0.0529744623585123
"6598","Hs.54547 | IMAGE:682713 | AA207165","hAC0145",2356,2780,2234.38620105613,1.05442828052124,0.0529987058415862
"3285","CCT6B | Hs.73072 | IMAGE:1376827 | AA81*","hAB6968",4236,4998,4017.07274563975,1.05449920084168,0.0530659630811909
"8398","ELL | Hs.5881 | IMAGE:2308153 | AI652901","hAD1800",8882,10478,8421.54626426837,1.05467567609113,0.0532333036386742
"6168","TM4SF7 | Hs.26518 | IMAGE:490556 | AA10*","hAA6120",5212,6148,4941.36919571693,1.05476838373414,0.053321201341041
"6435","FLJ23018 | Hs.169078 | IMAGE:113298 | T*","hAA0658",2629,3101,2492.38547103419,1.05481276092864,0.0533632733842239
"1413","IMAGE:201394 | R99080","hAC3688",658,776,623.699169791206,1.05499579263554,0.0535367788968901
"9378","Hs.27160 | IMAGE:768217 | AA424905","hAB5762",7349,8665,6964.37281732062,1.05522782779848,0.0537566941339565
"7417","CRAT | Hs.12068 | IMAGE:744417 | AA6212*","hAA9090",2539,2993,2405.58197833129,1.05546184784825,0.0539784416067711
"7857","IMAGE:786288 | AA451854","hAB6167",1801,2123,1706.33162044682,1.05548064539084,0.0539962512274916
"7909","Hs.117240 | IMAGE:450491 | AA682888","hAC4203",5832,6874,5524.88156333086,1.05558823897828,0.0540981840335066
"7191","PILR(BETA) | Hs.349256 | IMAGE:429044 |*","hAA6996",739,871,700.054093928016,1.05563270954314,0.0541403118504906
